page,subdomain,section,subsection,content_type,total_clicks,total_impressions,avg_position,first_seen,last_seen,ctr,short_name,Date_Published,Cluster,Word Count,Inlinks,Unique Inlinks
https://www.client_domain.com/autozone-testimonial/,www,autozone-testimonial,autozone-testimonial,Existing Content,69,2718,25.956803195939475,2022-01-30,2023-09-18,2.5386313465783665,autozone-testimonial,,,,,
https://www.client_domain.com/avis1/,www,avis1,avis1,Existing Content,1,266,43.24900757824064,2022-01-03,2022-08-23,0.37593984962406013,avis1,,,,,
https://www.client_domain.com/basf1/,www,basf1,basf1,Existing Content,1,18,19.05311688311686,2022-01-30,2022-02-03,5.555555555555555,basf1,,,,,
https://www.client_domain.com/bcbs-virtual-summit-webinar/,www,bcbs-virtual-summit-webinar,bcbs-virtual-summit-webinar,Existing Content,73,1417,14.010684668231828,2022-01-03,2023-09-15,5.151729004940014,bcbs-virtual-summit-webinar,,,,,
https://www.client_domain.com/bcbsa1/,www,bcbsa1,bcbsa1,Existing Content,15,362,29.340702051315798,2022-01-02,2022-04-05,4.143646408839778,bcbsa1,,,,,
https://www.client_domain.com/bcbsil1?utm_source=1&utm_medium=flyer&utm_campaign=dep5&utm_template=OS_F/,www,bcbsil1,bcbsil1,Existing Content,0,2,8.5,2022-02-04,2022-02-05,0.0,bcbsil1?utm_source=1&utm_medium=flyer&utm_campaign=dep5&utm_template=OS_F,,,,,
https://www.client_domain.com/bcbstx1/,www,bcbstx1,bcbstx1,Existing Content,106,680,26.813223671390325,2023-01-30,2023-09-26,15.588235294117647,bcbstx1,,,,,
https://www.client_domain.com/belmont1/,www,belmont1,belmont1,Existing Content,14,1009,39.8309298709966,2022-01-01,2023-09-25,1.3875123885034688,belmont1,,,,,
https://www.client_domain.com/benefits-can-change-lives-pdf/,www,benefits-can-change-lives-pdf,benefits-can-change-lives-pdf,Existing Content,12,283,13.759658397158393,2022-01-01,2022-10-04,4.240282685512367,benefits-can-change-lives-pdf,,,,,
https://www.client_domain.com/benefits-can-change-lives-testimonial-ebook-v1-pdf/,www,benefits-can-change-lives-testimonial-ebook-v1-pdf,benefits-can-change-lives-testimonial-ebook-v1-pdf,Existing Content,4,250,22.591570294784574,2022-01-02,2022-11-01,1.6,benefits-can-change-lives-testimonial-ebook-v1-pdf,,,,,
https://www.client_domain.com/bhp1/,www,bhp1,bhp1,Existing Content,0,32,17.041871921182263,2022-03-07,2022-07-20,0.0,bhp1,,,,,
https://www.client_domain.com/blog/,www,blog,blog,Existing Content,376,35192,20.754909906861247,2022-01-01,2023-01-18,1.0684246419640826,blog,,,,,
https://www.client_domain.com/blog/25-exercise-therapy-sessions/,www,blog,blog/25-exercise-therapy-sessions,Existing Content,27,885,14.803783931293296,2022-01-01,2023-01-16,3.050847457627119,25-exercise-therapy-sessions,,,,,
https://www.client_domain.com/blog/4-actionable-strategies-to-improve-work-life-balance-during-remote-work/,www,blog,blog/4-actionable-strategies-to-improve-work-life-balance-during-remote-work,Existing Content,13,1199,56.32056034704118,2022-01-01,2023-01-17,1.084236864053378,4-actionable-strategies-to-improve-work-life-balance-during-remote-work,,,,,
https://www.client_domain.com/blog/4-beginner-yoga-poses-to-help-relieve-back-pain/,www,blog,blog/4-beginner-yoga-poses-to-help-relieve-back-pain,Existing Content,373,63797,57.45804140199066,2022-01-01,2023-01-28,0.5846669906108438,4-beginner-yoga-poses-to-help-relieve-back-pain,,,,,
https://www.client_domain.com/blog/4-tips-to-eat-healthy-after-a-lapse-during-covid-19/,www,blog,blog/4-tips-to-eat-healthy-after-a-lapse-during-covid-19,Existing Content,12,1193,30.981666471334314,2022-01-01,2023-02-06,1.0058675607711651,4-tips-to-eat-healthy-after-a-lapse-during-covid-19,,,,,
https://www.client_domain.com/blog/4-ways-to-reduce-the-sugar-in-your-diet-and-lose-weight/,www,blog,blog/4-ways-to-reduce-the-sugar-in-your-diet-and-lose-weight,Existing Content,41,6076,48.933872479620874,2022-01-01,2023-01-25,0.674786043449638,4-ways-to-reduce-the-sugar-in-your-diet-and-lose-weight,,,,,
https://www.client_domain.com/blog/5-ways-to-fix-common-ergonomic-issues-in-your-home-office/,www,blog,blog/5-ways-to-fix-common-ergonomic-issues-in-your-home-office,Existing Content,83,2416,30.59941776855572,2022-01-01,2023-01-14,3.435430463576159,5-ways-to-fix-common-ergonomic-issues-in-your-home-office,,,,,
https://www.client_domain.com/blog/5-ways-to-incorporate-movement-while-working-from-home/,www,blog,blog/5-ways-to-incorporate-movement-while-working-from-home,Existing Content,14,590,26.491213717976006,2022-01-01,2023-03-16,2.3728813559322033,5-ways-to-incorporate-movement-while-working-from-home,,,,,
https://www.client_domain.com/blog/5-ways-to-overcome-work-from-home-challenges/,www,blog,blog/5-ways-to-overcome-work-from-home-challenges,Existing Content,11,371,23.127972027972024,2022-01-01,2023-02-25,2.964959568733154,5-ways-to-overcome-work-from-home-challenges,,,,,
https://www.client_domain.com/blog/6-meditation-tips-to-reduce-your-stress-and-chronic-pain/,www,blog,blog/6-meditation-tips-to-reduce-your-stress-and-chronic-pain,Existing Content,112,13643,51.0398717049402,2022-01-01,2023-01-31,0.8209338122113904,6-meditation-tips-to-reduce-your-stress-and-chronic-pain,,,,,
https://www.client_domain.com/blog/6-reasons-brand-term-offers-a-record-4-week-turnkey-implementation/,www,blog,blog/6-reasons-brand-term-offers-a-record-4-week-turnkey-implementation,Existing Content,192,3924,19.81552906450123,2022-01-01,2023-02-18,4.892966360856269,6-reasons-brand-term-offers-a-record-4-week-turnkey-implementation,,,,,
https://www.client_domain.com/blog/7-daily-breathing-exercises-to-a-stress-free-and-healthier-life/,www,blog,blog/7-daily-breathing-exercises-to-a-stress-free-and-healthier-life,Existing Content,1017,100259,31.85867083151764,2022-01-01,2023-02-09,1.0143727745140088,7-daily-breathing-exercises-to-a-stress-free-and-healthier-life,,,,,
https://www.client_domain.com/blog/7-tips-to-sleep-better-and-relieve-chronic-pain-during-covid-19/,www,blog,blog/7-tips-to-sleep-better-and-relieve-chronic-pain-during-covid-19,Existing Content,1959,42068,33.377281935342516,2022-01-01,2023-01-23,4.656746220405059,7-tips-to-sleep-better-and-relieve-chronic-pain-during-covid-19,,,,,
https://www.client_domain.com/blog/8-ways-to-combat-burnout-and-improve-your-mental-health/,www,blog,blog/8-ways-to-combat-burnout-and-improve-your-mental-health,Existing Content,1896,41873,21.750335618315404,2022-01-01,2023-01-29,4.527977455639673,8-ways-to-combat-burnout-and-improve-your-mental-health,,,,,
https://www.client_domain.com/blog/a-commitment-to-trust-and-transparency/,www,blog,blog/a-commitment-to-trust-and-transparency,Existing Content,84,2049,21.992631859575646,2022-01-02,2023-02-27,4.099560761346998,a-commitment-to-trust-and-transparency,,,,,
https://www.client_domain.com/blog/a-commitment-to-trust-and-transparency?format=amp/,www,blog,blog/a-commitment-to-trust-and-transparency,Existing Content,0,15,23.75,2022-02-03,2022-03-30,0.0,a-commitment-to-trust-and-transparency?format=amp,,,,,
https://www.client_domain.com/blog/a-road-warriors-guide-to-chronic-pain-recovery/,www,blog,blog/a-road-warriors-guide-to-chronic-pain-recovery,Existing Content,6,515,35.48749999999999,2022-01-01,2023-01-28,1.1650485436893203,a-road-warriors-guide-to-chronic-pain-recovery,,,,,
https://www.client_domain.com/blog/addressing-chronic-musculoskeletal-pain/,www,blog,blog/addressing-chronic-musculoskeletal-pain,Existing Content,49,3072,32.69131760639984,2022-01-01,2023-01-22,1.5950520833333333,addressing-chronic-musculoskeletal-pain,,,,,
https://www.client_domain.com/blog/aso/,www,blog,blog/aso,Existing Content,10,2494,20.158034447894135,2022-09-25,2023-01-31,0.40096230954290296,aso,,,,,
https://www.client_domain.com/blog/avantor-whole-body-approach-to-msk/,www,blog,blog/avantor-whole-body-approach-to-msk,Existing Content,41,1780,33.51370682134114,2022-01-01,2023-03-03,2.303370786516854,avantor-whole-body-approach-to-msk,,,,,
https://www.client_domain.com/blog/back-pain-heat-or-ice/,www,blog,blog/back-pain-heat-or-ice,Existing Content,13,3675,40.714034161029886,2022-12-06,2023-01-20,0.35374149659863946,back-pain-heat-or-ice,,,,,
https://www.client_domain.com/blog/back-pain-when-breathing/,www,blog,blog/back-pain-when-breathing,Existing Content,6,166,25.711801804054943,2022-11-27,2023-02-07,3.614457831325301,back-pain-when-breathing,,,,,
https://www.client_domain.com/blog/benefits-of-behavioral-therapy/,www,blog,blog/benefits-of-behavioral-therapy,Existing Content,83,1523,28.47880282808574,2022-01-02,2023-03-11,5.449770190413657,benefits-of-behavioral-therapy,,,,,
https://www.client_domain.com/blog/best-practices-for-addressing-musculoskeletal-pain-physical-therapy-alone/,www,blog,blog/best-practices-for-addressing-musculoskeletal-pain-physical-therapy-alone,Existing Content,20,1034,56.87623150658863,2022-01-01,2023-01-16,1.9342359767891684,best-practices-for-addressing-musculoskeletal-pain-physical-therapy-alone,,,,,
https://www.client_domain.com/blog/brand-term-partners-with-nabpt-to-promote-diversity-in-the-physical/,www,blog,blog/brand-term-partners-with-nabpt-to-promote-diversity-in-the-physical,Existing Content,52,934,22.31202317497138,2022-06-16,2023-02-03,5.567451820128479,brand-term-partners-with-nabpt-to-promote-diversity-in-the-physical,,,,,
https://www.client_domain.com/blog/bring-joy-into-movement/,www,blog,blog/bring-joy-into-movement,Existing Content,12,718,28.290005713652167,2022-07-31,2023-02-17,1.6713091922005572,bring-joy-into-movement,,,,,
https://www.client_domain.com/blog/chronic-pain-and-mental-health-are-connected-the-solution-is-too/,www,blog,blog/chronic-pain-and-mental-health-are-connected-the-solution-is-too,Existing Content,181,3475,34.7275070058993,2022-01-01,2023-02-01,5.20863309352518,chronic-pain-and-mental-health-are-connected-the-solution-is-too,,,,,
https://www.client_domain.com/blog/closed-captioning-accessible-exercise-therapy/,www,blog,blog/closed-captioning-accessible-exercise-therapy,Existing Content,5,30,23.966666666666665,2022-09-10,2023-03-17,16.666666666666664,closed-captioning-accessible-exercise-therapy,,,,,
https://www.client_domain.com/blog/costly-effects-of-musculoskeletal-conditions/,www,blog,blog/costly-effects-of-musculoskeletal-conditions,Existing Content,28,557,25.199935382541533,2022-01-01,2023-02-03,5.026929982046679,costly-effects-of-musculoskeletal-conditions,,,,,
https://www.client_domain.com/blog/covid-19-digital-health-solutions/,www,blog,blog/covid-19-digital-health-solutions,Existing Content,20,1109,18.73862517047388,2022-01-01,2023-02-01,1.8034265103697025,covid-19-digital-health-solutions,,,,,
https://www.client_domain.com/blog/crick-in-neck/,www,blog,blog/crick-in-neck,Existing Content,41,4821,19.770628851120193,2022-12-17,2023-01-25,0.8504459655673097,crick-in-neck,,,,,
https://www.client_domain.com/blog/debunking-the-myth-of-perfect-back-posture-4-ways-to-reduce-lower-back-pain/,www,blog,blog/debunking-the-myth-of-perfect-back-posture-4-ways-to-reduce-lower-back-pain,Existing Content,93,9807,57.837326022929126,2022-01-01,2023-01-19,0.9483022330988069,debunking-the-myth-of-perfect-back-posture-4-ways-to-reduce-lower-back-pain,,,,,
https://www.client_domain.com/blog/demand-for-virtual-musculoskeletal-care-is-on-the-rise-2020-2023/,www,blog,blog/demand-for-virtual-musculoskeletal-care-is-on-the-rise-2020-2023,Existing Content,69,1197,22.068287128278115,2022-01-01,2023-01-14,5.764411027568922,demand-for-virtual-musculoskeletal-care-is-on-the-rise-2020-2023,,,,,
https://www.client_domain.com/blog/digital-health-benefits-musculoskeletal-conditions/,www,blog,blog/digital-health-benefits-musculoskeletal-conditions,Existing Content,173,10730,35.30879315141356,2022-01-01,2023-01-25,1.6123019571295434,digital-health-benefits-musculoskeletal-conditions,,,,,
https://www.client_domain.com/blog/doctors-across-america-digital-health/,www,blog,blog/doctors-across-america-digital-health,Existing Content,90,2198,35.49007460406975,2022-01-01,2023-01-20,4.094631483166515,doctors-across-america-digital-health,,,,,
https://www.client_domain.com/blog/dont-be-tricked-by-treats-this-halloween-and-keep-the-weight-off-your-joints/,www,blog,blog/dont-be-tricked-by-treats-this-halloween-and-keep-the-weight-off-your-joints,Existing Content,14,669,20.764889267798246,2022-01-01,2023-01-17,2.092675635276532,dont-be-tricked-by-treats-this-halloween-and-keep-the-weight-off-your-joints,,,,,
https://www.client_domain.com/blog/eight-tips-for-managing-holiday-stress-and-emotions/,www,blog,blog/eight-tips-for-managing-holiday-stress-and-emotions,Existing Content,4,1714,59.406651645971706,2022-01-01,2023-01-18,0.2333722287047841,eight-tips-for-managing-holiday-stress-and-emotions,,,,,
https://www.client_domain.com/blog/ergonomic-myths-employers-should-know/,www,blog,blog/ergonomic-myths-employers-should-know,Existing Content,175,3790,40.688198916868835,2022-01-01,2023-01-18,4.617414248021108,ergonomic-myths-employers-should-know,,,,,
https://www.client_domain.com/blog/experts-reinforce-a-mind-body-approach-to-musculoskeletal-pain/,www,blog,blog/experts-reinforce-a-mind-body-approach-to-musculoskeletal-pain,Existing Content,25,1416,54.642261062651876,2022-01-01,2023-02-13,1.765536723163842,experts-reinforce-a-mind-body-approach-to-musculoskeletal-pain,,,,,
https://www.client_domain.com/blog/from-judo-to-coo/,www,blog,blog/from-judo-to-coo,Existing Content,133,2625,18.74475012043411,2022-01-01,2023-01-23,5.066666666666666,from-judo-to-coo,,,,,
https://www.client_domain.com/blog/greet-this-holiday-season-with-less-musculoskeletal-pain/,www,blog,blog/greet-this-holiday-season-with-less-musculoskeletal-pain,Existing Content,17,877,18.292600570415576,2022-01-01,2023-01-30,1.9384264538198404,greet-this-holiday-season-with-less-musculoskeletal-pain,,,,,
https://www.client_domain.com/blog/health-coach-low-back-pain-knee-osteoarthritis/,www,blog,blog/health-coach-low-back-pain-knee-osteoarthritis,Existing Content,2,33,10.016369047619047,2022-10-06,2023-02-02,6.0606060606060606,health-coach-low-back-pain-knee-osteoarthritis,,,,,
https://www.client_domain.com/blog/healthcare-equity/,www,blog,blog/healthcare-equity,Existing Content,102,6129,30.283499508005377,2022-08-22,2023-02-04,1.6642192853646598,healthcare-equity,,,,,
https://www.client_domain.com/blog/hf-sinclair-corporation-musculoskeletal-care-case-study/,www,blog,blog/hf-sinclair-corporation-musculoskeletal-care-case-study,Existing Content,4,72,15.457692307692303,2022-10-12,2023-02-08,5.555555555555555,hf-sinclair-corporation-musculoskeletal-care-case-study,,,,,
https://www.client_domain.com/blog/hip-pain-at-night/,www,blog,blog/hip-pain-at-night,Existing Content,28,7300,48.85332860998732,2022-11-07,2023-02-12,0.3835616438356164,hip-pain-at-night,,,,,
https://www.client_domain.com/blog/how-autozone-hyper-personalized-employee-healthcare-and-msk-benefits/,www,blog,blog/how-autozone-hyper-personalized-employee-healthcare-and-msk-benefits,Existing Content,68,15393,27.67005319092496,2022-01-26,2023-01-20,0.4417592412135386,how-autozone-hyper-personalized-employee-healthcare-and-msk-benefits,,,,,
https://www.client_domain.com/blog/how-chicos-condition-management-approach-upstream-avoided-costs-downstream/,www,blog,blog/how-chicos-condition-management-approach-upstream-avoided-costs-downstream,Existing Content,64,5696,40.845139940751864,2022-01-01,2023-01-18,1.1235955056179776,how-chicos-condition-management-approach-upstream-avoided-costs-downstream,,,,,
https://www.client_domain.com/blog/how-digital-msk-solutions-can-help-american-warehouse-workers-address-back/,www,blog,blog/how-digital-msk-solutions-can-help-american-warehouse-workers-address-back,Existing Content,20,2083,39.67866389311905,2022-01-01,2023-01-17,0.9601536245799328,how-digital-msk-solutions-can-help-american-warehouse-workers-address-back,,,,,
https://www.client_domain.com/blog/how-exercise-can-improve-mental-health-and-chronic-pain/,www,blog,blog/how-exercise-can-improve-mental-health-and-chronic-pain,Existing Content,42,1865,25.885133063311642,2022-01-01,2023-01-20,2.2520107238605895,how-exercise-can-improve-mental-health-and-chronic-pain,,,,,
https://www.client_domain.com/blog/how-idexx-tackled-musculoskeletal-and-mental-health/,www,blog,blog/how-idexx-tackled-musculoskeletal-and-mental-health,Existing Content,20,1649,40.320320620591275,2022-01-01,2023-01-14,1.2128562765312312,how-idexx-tackled-musculoskeletal-and-mental-health,,,,,
https://www.client_domain.com/blog/how-paylocity-co-created-a-virtual-msk-benefits-strategy-with-employees/,www,blog,blog/how-paylocity-co-created-a-virtual-msk-benefits-strategy-with-employees,Existing Content,31,6628,57.68139475278285,2022-01-01,2023-01-16,0.4677127338563669,how-paylocity-co-created-a-virtual-msk-benefits-strategy-with-employees,,,,,
https://www.client_domain.com/blog/how-salesforce-innovated-an-msk-benefits-strategy-and-reduced-medical-claims/,www,blog,blog/how-salesforce-innovated-an-msk-benefits-strategy-and-reduced-medical-claims,Existing Content,167,10684,40.826925213187934,2022-01-01,2023-01-17,1.5630849868962935,how-salesforce-innovated-an-msk-benefits-strategy-and-reduced-medical-claims,,,,,
https://www.client_domain.com/blog/how-southern-company-solved-back-and-joint-pain-during-covid-19-and-beyond/,www,blog,blog/how-southern-company-solved-back-and-joint-pain-during-covid-19-and-beyond,Existing Content,36,7009,39.66860996209163,2022-01-01,2023-01-18,0.5136253388500499,how-southern-company-solved-back-and-joint-pain-during-covid-19-and-beyond,,,,,
https://www.client_domain.com/blog/how-to-break-the-chronic-pain-cycle-and-conquer-your-pain/,www,blog,blog/how-to-break-the-chronic-pain-cycle-and-conquer-your-pain,Existing Content,728,33608,12.414887805497575,2022-01-01,2023-03-20,2.1661509164484647,how-to-break-the-chronic-pain-cycle-and-conquer-your-pain,,,,,
https://www.client_domain.com/blog/how-to-change-your-perspective-to-reduce-chronic-pain/,www,blog,blog/how-to-change-your-perspective-to-reduce-chronic-pain,Existing Content,83,5185,45.97744995307161,2022-01-01,2023-01-19,1.600771456123433,how-to-change-your-perspective-to-reduce-chronic-pain,,,,,
https://www.client_domain.com/blog/how-to-form-a-new-habit-5-simple-steps-to-conquer-chronic-pain/,www,blog,blog/how-to-form-a-new-habit-5-simple-steps-to-conquer-chronic-pain,Existing Content,93,4250,46.82346096877998,2022-01-01,2023-01-20,2.1882352941176473,how-to-form-a-new-habit-5-simple-steps-to-conquer-chronic-pain,,,,,
https://www.client_domain.com/blog/how-to-keep-your-healthy-habits-during-your-summer-vacation/,www,blog,blog/how-to-keep-your-healthy-habits-during-your-summer-vacation,Existing Content,53,2101,31.240043270390476,2022-01-01,2023-01-20,2.5226082817705855,how-to-keep-your-healthy-habits-during-your-summer-vacation,,,,,
https://www.client_domain.com/blog/how-to-manage-chronic-pain-in-the-transportation-industry/,www,blog,blog/how-to-manage-chronic-pain-in-the-transportation-industry,Existing Content,27,2781,38.29473267954583,2022-01-01,2023-01-21,0.9708737864077669,how-to-manage-chronic-pain-in-the-transportation-industry,,,,,
https://www.client_domain.com/blog/how-to-unlock-the-power-of-pain-science-to-achieve-your-athletic-goals/,www,blog,blog/how-to-unlock-the-power-of-pain-science-to-achieve-your-athletic-goals,Existing Content,13,2938,30.870622981985544,2022-01-12,2023-02-07,0.4424778761061947,how-to-unlock-the-power-of-pain-science-to-achieve-your-athletic-goals,,,,,
https://www.client_domain.com/blog/how-waters-corporation-enhances-employees-whole-self-with-digital-msk-care/,www,blog,blog/how-waters-corporation-enhances-employees-whole-self-with-digital-msk-care,Existing Content,21,1133,43.115408266270144,2022-01-01,2023-02-02,1.8534863195057367,how-waters-corporation-enhances-employees-whole-self-with-digital-msk-care,,,,,
https://www.client_domain.com/blog/integrating-the-musculoskeletal-care-experience-across-digital-and-physical/,www,blog,blog/integrating-the-musculoskeletal-care-experience-across-digital-and-physical,Existing Content,56,1935,16.790827762493866,2022-01-01,2023-01-18,2.8940568475452193,integrating-the-musculoskeletal-care-experience-across-digital-and-physical,,,,,
https://www.client_domain.com/blog/introducing-a-nationally-accessible-womens-pelvic-health-program-from-brand-term/,www,blog,blog/introducing-a-nationally-accessible-womens-pelvic-health-program-from-brand-term,Existing Content,175,2517,21.087361489618978,2022-04-28,2023-01-23,6.952721493841875,introducing-a-nationally-accessible-womens-pelvic-health-program-from-brand-term,,,,,
https://www.client_domain.com/blog/jumpstart-your-musculoskeletal-care-recovery/,www,blog,blog/jumpstart-your-musculoskeletal-care-recovery,Existing Content,49,2361,24.43761946980034,2022-01-01,2023-02-22,2.075391783142736,jumpstart-your-musculoskeletal-care-recovery,,,,,
https://www.client_domain.com/blog/knee-pain-when-bending/,www,blog,blog/knee-pain-when-bending,Existing Content,44,5994,26.372571733824817,2022-11-21,2023-01-24,0.7340674007340674,knee-pain-when-bending,,,,,
https://www.client_domain.com/blog/learn-how-to-prevent-chronic-pain-in-the-retail-industry/,www,blog,blog/learn-how-to-prevent-chronic-pain-in-the-retail-industry,Existing Content,817,11447,11.23841565437175,2022-01-01,2023-02-12,7.13724119856731,learn-how-to-prevent-chronic-pain-in-the-retail-industry,,,,,
https://www.client_domain.com/blog/make-time-for-your-exercise/,www,blog,blog/make-time-for-your-exercise,Existing Content,19,360,12.568830160973429,2022-08-15,2023-01-31,5.277777777777778,make-time-for-your-exercise,,,,,
https://www.client_domain.com/blog/marys-place-volunteer-health-coaching/,www,blog,blog/marys-place-volunteer-health-coaching,Existing Content,2,59,22.335144927536227,2022-11-27,2023-03-03,3.389830508474576,marys-place-volunteer-health-coaching,,,,,
https://www.client_domain.com/blog/meet-our-4-newest-partners-in-innovation/,www,blog,blog/meet-our-4-newest-partners-in-innovation,Existing Content,198,1734,21.619002490744975,2022-01-01,2023-02-02,11.418685121107266,meet-our-4-newest-partners-in-innovation,,,,,
https://www.client_domain.com/blog/meet-our-4-newest-partners-in-innovation?format=amp/,www,blog,blog/meet-our-4-newest-partners-in-innovation,Existing Content,0,2,7.0,2022-01-23,2022-01-25,0.0,meet-our-4-newest-partners-in-innovation?format=amp,,,,,
https://www.client_domain.com/blog/movement-is-medicine/,www,blog,blog/movement-is-medicine,Existing Content,218,8942,22.679504625408846,2022-01-01,2023-02-21,2.4379333482442407,movement-is-medicine,,,,,
https://www.client_domain.com/blog/moving-from-fragmented-to-frictionless-musculoskeletal-care/,www,blog,blog/moving-from-fragmented-to-frictionless-musculoskeletal-care,Existing Content,47,1584,40.237316913638544,2022-01-01,2023-01-28,2.967171717171717,moving-from-fragmented-to-frictionless-musculoskeletal-care,,,,,
https://www.client_domain.com/blog/musculoskeletal-pain-in-the-hospitality-industry/,www,blog,blog/musculoskeletal-pain-in-the-hospitality-industry,Existing Content,89,1242,37.54381206196994,2022-01-01,2023-01-25,7.1658615136876005,musculoskeletal-pain-in-the-hospitality-industry,,,,,
https://www.client_domain.com/blog/musculoskeletal-pain/,www,blog,blog/musculoskeletal-pain,Existing Content,1,24,7.245833333333333,2022-10-03,2022-12-14,4.166666666666666,musculoskeletal-pain,,,,,
https://www.client_domain.com/blog/new-year-no-pain-4-mindfulness-strategies-to-improve-your-health-in-2021/,www,blog,blog/new-year-no-pain-4-mindfulness-strategies-to-improve-your-health-in-2021,Existing Content,16,1315,35.31596776296257,2022-01-01,2023-02-03,1.2167300380228137,new-year-no-pain-4-mindfulness-strategies-to-improve-your-health-in-2021,,,,,
https://www.client_domain.com/blog/older-adults-are-saying-goodbye-to-msk-pain-and-hello-to-the-activities-they/,www,blog,blog/older-adults-are-saying-goodbye-to-msk-pain-and-hello-to-the-activities-they,Existing Content,98,2762,19.26115359140821,2022-01-01,2023-01-16,3.5481535119478638,older-adults-are-saying-goodbye-to-msk-pain-and-hello-to-the-activities-they,,,,,
https://www.client_domain.com/blog/outdated-healthcare-practices-worsen-lower-back-pain-4-ways-to-fix-your-back/,www,blog,blog/outdated-healthcare-practices-worsen-lower-back-pain-4-ways-to-fix-your-back,Existing Content,150,5658,45.04222295699804,2022-01-01,2023-01-25,2.651113467656416,outdated-healthcare-practices-worsen-lower-back-pain-4-ways-to-fix-your-back,,,,,
https://www.client_domain.com/blog/overcome-social-determinants-of-health-in-msk-care/,www,blog,blog/overcome-social-determinants-of-health-in-msk-care,Existing Content,111,5214,25.14605768171461,2022-02-24,2023-01-17,2.128883774453395,overcome-social-determinants-of-health-in-msk-care,,,,,
https://www.client_domain.com/blog/pain-points-digital-and-clinical-innovations-transforming-pain-management/,www,blog,blog/pain-points-digital-and-clinical-innovations-transforming-pain-management,Existing Content,6,76,13.799528301886792,2022-10-08,2023-02-18,7.894736842105263,pain-points-digital-and-clinical-innovations-transforming-pain-management,,,,,
https://www.client_domain.com/blog/pelvic-pain-at-night/,www,blog,blog/pelvic-pain-at-night,Existing Content,368,6556,15.216803792409543,2022-11-21,2023-03-18,5.613178767541183,pelvic-pain-at-night,,,,,
https://www.client_domain.com/blog/physical-therapy-alone-wont-eliminate-musculoskeletal-pain/,www,blog,blog/physical-therapy-alone-wont-eliminate-musculoskeletal-pain,Existing Content,67,1569,25.16499157573108,2022-01-01,2023-01-18,4.270235818992989,physical-therapy-alone-wont-eliminate-musculoskeletal-pain,,,,,
https://www.client_domain.com/blog/pinched-nerve-in-shoulder-blade/,www,blog,blog/pinched-nerve-in-shoulder-blade,Existing Content,197,26176,16.37593699652427,2022-12-06,2023-02-15,0.7525977995110025,pinched-nerve-in-shoulder-blade,,,,,
https://www.client_domain.com/blog/reimagining-digital-healthcare-and-msk-benefits-highlights-from-brand-term/,www,blog,blog/reimagining-digital-healthcare-and-msk-benefits-highlights-from-brand-term,Existing Content,36,1523,23.430194787216763,2022-01-01,2023-02-21,2.3637557452396587,reimagining-digital-healthcare-and-msk-benefits-highlights-from-brand-term,,,,,
https://www.client_domain.com/blog/routine-hacks-to-make-yourself-more-mindful/,www,blog,blog/routine-hacks-to-make-yourself-more-mindful,Existing Content,8,701,39.88294412429077,2022-06-28,2023-01-17,1.1412268188302426,routine-hacks-to-make-yourself-more-mindful,,,,,
https://www.client_domain.com/blog/selecting-digital-musculoskeletal-benefits/,www,blog,blog/selecting-digital-musculoskeletal-benefits,Existing Content,40,1475,15.963315002797751,2022-01-01,2023-03-18,2.711864406779661,selecting-digital-musculoskeletal-benefits,,,,,
https://www.client_domain.com/blog/self-insured-schools-of-california-less-medical-spend-more-classroom-dollars/,www,blog,blog/self-insured-schools-of-california-less-medical-spend-more-classroom-dollars,Existing Content,70,1559,19.738823820994654,2022-01-02,2023-01-31,4.490057729313662,self-insured-schools-of-california-less-medical-spend-more-classroom-dollars,,,,,
https://www.client_domain.com/blog/self-talk/,www,blog,blog/self-talk,Existing Content,65,1328,26.748066615416324,2022-06-20,2023-01-25,4.894578313253012,self-talk,,,,,
https://www.client_domain.com/blog/shoulder-pain-at-night/,www,blog,blog/shoulder-pain-at-night,Existing Content,22,3901,48.53894303845375,2022-11-07,2023-01-21,0.5639579594975648,shoulder-pain-at-night,,,,,
https://www.client_domain.com/blog/strategies-to-reduce-healthcare-costs/,www,blog,blog/strategies-to-reduce-healthcare-costs,Existing Content,0,19,19.04444444444444,2022-09-29,2023-04-05,0.0,strategies-to-reduce-healthcare-costs,,,,,
https://www.client_domain.com/blog/telehealth/,www,blog,blog/telehealth,Existing Content,1,51,46.38715277777778,2022-09-26,2022-12-25,1.9607843137254901,telehealth,,,,,
https://www.client_domain.com/blog/the-connection-between-diet-weight-and-chronic-joint-pain/,www,blog,blog/the-connection-between-diet-weight-and-chronic-joint-pain,Existing Content,81,4635,47.560547599457216,2022-01-01,2023-01-16,1.7475728155339807,the-connection-between-diet-weight-and-chronic-joint-pain,,,,,
https://www.client_domain.com/blog/the-domino-effect-of-covid-19-on-chronic-msk-pain-sufferers/,www,blog,blog/the-domino-effect-of-covid-19-on-chronic-msk-pain-sufferers,Existing Content,20,2799,35.55487502773259,2022-03-30,2023-02-06,0.7145409074669525,the-domino-effect-of-covid-19-on-chronic-msk-pain-sufferers,,,,,
https://www.client_domain.com/blog/the-worlds-first-digital-clinic-for-back-and-joint-pain/,www,blog,blog/the-worlds-first-digital-clinic-for-back-and-joint-pain,Existing Content,30,1416,14.239483545857365,2022-01-01,2023-01-26,2.11864406779661,the-worlds-first-digital-clinic-for-back-and-joint-pain,,,,,
